screen_name,user_tweeted,user_retweeted,user_favourited,user_replied,likes_per_tweet,retweets_per_tweet,lists_per_user,follower_friend_ratio,tweet_frequency,favourite_tweet_ratio,age_of_account_in_days,sources_count,urls_count,cdn_content_in_kb,source_identity
LitigationEdge, 1, 0, 259.0, 1, 0.0, 0.0, 0.0485768281856913, 1.5371517027863777, 3.567460909505219, 0.0, 1873.3211574074076, 1, 1, 0.13825712637465984,[0]
LoLo_OOC, 6, 4, 23059.1, 10, 0.0, 0.0, 0.019929815710089147, 1.2606614581312616, 84.5823491094694, 0.0, 1208.9691666666668, 1, 7, 19.073356571679867,[0]
LordBlumenberg, 1, 0, 124.0, 1, 0.0, 0.0, 0.004245909098526173, 1.0760233918128654, 1.6474127302281554, 0.0, 471.04164351851847, 1, 1, 0.2632463641086228,[0]
Love_5sosFam_, 2, 0, 1443.0, 0, 0.0, 0.0, 0.0014815342796136613, 0.5050693703308431, 9.032880186694012, 0.0, 1339.6089699074075, 1, 2, 1.0771800073119389,[0]
LuciaMicaelaR, 1, 0, 244.0, 0, 0.0, 0.0, 0.031622005142858976, 0.802870090634441, 8.259753208193528, 0.0, 2340.14255787037, 1, 1, 0.10426715209267012,[0]
LucyBradshaw555, 9, 3, 2445.0833333333335, 10, 0.0, 0.0, 0.3853239368254165, 0.9405604597892604, 20.73494795742509, 0.0, 166.49648148148148, 2, 11, 14.685495522650351,[2;0]
MBLGTBCB, 3, 0, 1743.0, 1, 0.0, 0.0, 0.0009697575601787992, 1.2921598032857762, 19.308733881836833, 0.0, 1036.8959027777778, 1, 1, 1.6809787707045756,[2]
MULTi, 15, 4, 9593.0, 7, 0.0, 0.0, 0.03333173541289793, 1.2497781360984541, 46.1330689336913, 0.0, 3280.173159722222, 6, 4, 2.9245407278475426,[3;0;2;1]
M_kikuchi_bot, 5, 0, 0.0, 0, 0.0, 0.0, 0.008506226035571844, 2.156642601759958, 24.19807171870888, 0.0, 2108.953125, 1, 0, 0.0,[4]
Magic_FZ, 19, 0, 35.8421052631579, 0, 0.0, 0.0, 0.021396204062665656, 1.0626807978941415, 6.597956905425928, 0.0, 1453.8647337962964, 1, 19, 0.024652984854765587,[0]
Maneerh05, 6, 0, 1096.0, 0, 0.0, 0.0, 0.0008735666771133415, 1.1550541076303131, 11.655796044631046, 0.0, 1160.4035532407408, 1, 6, 0.9444990037639264,[0]
MaritalIntel, 9, 0, 36.111111111111114, 0, 0.0, 0.0, 0.06644934835801429, 1.185526052490292, 22.571618859134716, 0.0, 198.57376157407407, 2, 9, 0.1818523798152485,[4;0]
MarkSinderson, 1, 0, 21.0, 0, 0.0, 0.0, 0.026110725248604992, 2.1008583690987126, 2.1733552279845796, 0.0, 2757.4875578703704, 1, 1, 0.007615628197509789,[5]
MarquezRotsy, 2, 0, 5240.0, 0, 0.0, 0.0, 0.09904152689128787, 1.1220429400034417, 25.654895926878304, 0.0, 255.87395833333335, 2, 1, 20.478832758641744,[1;0]
Masaki_Gld_ANT, 55, 0, 0.0, 35, 0.0, 0.0, 0.01335105215572821, 2.2490481601461965, 161.89387444549763, 0.0, 1185.7958101851852, 1, 16, 0.0,[4]
MeStalke, 23, 28, 19377.352941176472, 33, 0.0, 0.0, 0.002236545118497391, 1.6707832903261388, 97.40563127062852, 0.0, 823.7614120370371, 3, 13, 23.523016079691345,[2;1]
Mercedeesss, 14, 9, 14261.695652173914, 11, 0.0, 0.0, 0.0060888615058288294, 1.5359363157424242, 33.659626438939554, 0.0, 493.91045138888893, 2, 7, 28.875063510135607,[1;2]
Michael_Vasanth, 239, 77, 1155.9050632911392, 0, 0.0, 0.0, 0.5047100941216432, 61.9814082278481, 259.66122986548845, 0.0, 2264.186076388889, 1, 316, 0.5105168145608739,[5]
MikaLacerda_, 2, 30, 11095.625, 30, 0.0, 0.0, 0.004533722614085898, 0.6944767539562773, 72.68047587965984, 0.0, 371.28747685185186, 2, 18, 29.884188645628054,[1;2]
Miss__Jackson_, 10, 3, 307.7692307692308, 9, 0.0, 0.0, 0.015156981471020157, 1.1429659623570638, 58.15210740814124, 0.0, 1184.9664583333333, 4, 5, 0.2597282215077304,[2;1;0]
Mizukin_R, 0, 8, 15.0, 0, 0.0, 0.0, 0.00540657186639286, 1.0027763724222756, 30.35535875328661, 0.0, 364.83751157407414, 1, 3, 0.04111419337140858,[4]
MyIdolisTiniS, 1, 0, 9999.0, 0, 0.0, 0.0, 0.002532626324118013, 1.0694006309148265, 18.124318184163204, 0.0, 1184.5411111111111, 1, 1, 8.441243538285336,[0]
NPRandBplaylist, 94, 0, 0.0, 0, 0.0, 0.0, 0.14056478997913344, 342.85460992907787, 328.3175818952368, 0.0, 783.5552777777779, 1, 94, 0.0,[0]
N_Takao_Bot, 12, 0, 12.0, 0, 0.0, 0.0, 0.009410967050588168, 0.943110071835822, 47.93474545518105, 0.0, 1950.435590277778, 1, 0, 0.006152471816970372,[4]
Nappy2TheRoot, 2, 1, 83.0, 1, 0.0, 0.0, 0.01422406990931286, 1.1745247653113822, 20.49554937394012, 0.0, 2530.2039814814816, 1, 0, 0.032803679311026124,[0]
Nasution_B, 2, 0, 93.0, 0, 0.0, 0.0, 0.0, 1.0789772727272728, 3.0194774908869313, 0.0, 1420.9763078703702, 1, 1, 0.0654479596069972,[0]
NenkUtrie, 1, 0, 8.0, 0, 0.0, 0.0, 0.002617347254537536, 2.3731019522776573, 5.2233526709720755, 0.0, 2292.397384259259, 1, 1, 0.003489796339383381,[0]
NewsInSG, 5, 0, 0.0, 0, 0.0, 0.0, 0.023408842337687363, 127.4, 33.12839263889239, 0.0, 1712.7740277777777, 1, 5, 0.0,[0]
OAUKNetworking, 2, 0, 294.5, 2, 0.0, 0.0, 0.017363190090335143, 0.42710723898569203, 1.9321902392254642, 0.0, 885.7439467592593, 1, 2, 0.3324888655209106,[0]
OKA_Ryuhei, 5, 1, 1196.8333333333333, 2, 0.0, 0.0, 0.04331601259851906, 0.9514253413434607, 32.67214878119369, 0.0, 2767.2381712962965, 3, 1, 0.4325010206015927,[0]
OTTAVAsongs, 16, 0, 51.875, 0, 0.0, 0.0, 0.08852155783948604, 955.25, 25.598479083565692, 0.0, 564.3193287037037, 2, 0, 0.09192490379367638,[0;1]
OshareTecho, 15, 0, 1.0, 0, 0.0, 0.0, 0.02521498290400772, 956.8, 50.627647654758114, 0.0, 1704.4597337962962, 1, 0, 0.0005866961713273962,[4]
Oye_TitoNikee, 105, 1, 309.33962264150944, 0, 0.0, 0.0, 0.0966885108529342, 6.863758882626807, 247.86072359518644, 0.0, 735.033402777778, 1, 106, 0.420851108905362,[0]
PINTATSPRAYP, 56, 21, 100.0, 0, 0.0, 0.0, 0.005637191771627176, 0.8827490509660393, 122.00364409187087, 0.0, 1938.9981828703703, 2, 77, 0.05157302409224867,[0]
PatriaDigital, 35, 0, 4.0, 0, 0.0, 0.0, 0.006726395979076039, 28.97563025210084, 75.87412194261736, 0.0, 1720.4846759259256, 1, 35, 0.0023249262582634113,[0]
PaulSchmehl, 9, 2, 12.454545454545455, 6, 0.0, 0.0, 0.05042014105948573, 1.0105298920831904, 10.116225199005738, 0.0, 1330.2109953703703, 2, 7, 0.009362834541205803,[0;1]
PeterReinert1, 14, 0, 1.0, 0, 0.0, 0.0, 0.16608898132322475, 2.210576166443173, 327.658372411203, 0.0, 981.8581365740739, 1, 14, 0.0010184770719416016,[5]
PinealTunes, 57, 0, 223.33333333333334, 0, 0.0, 0.0, 0.17815073422492309, 1.0507414630202665, 112.87286496086662, 0.0, 823.7311689814815, 1, 57, 0.271124053263006,[0]
Pkjhwan, 0, 1, 530.0, 1, 0.0, 0.0, 0.016843638099892193, 2.8459302325581395, 14.094756361989786, 0.0, 2374.7838657407406, 1, 1, 0.22317820482357154,[0]
PrivyTrifles, 5, 8, 2581.076923076923, 11, 0.0, 0.0, 0.12272750242566802, 2.746694465213046, 18.150854808416508, 0.0, 1002.4141898148149, 3, 11, 2.5748607205508023,[2;0]
Racheal_Lizzy, 38, 1, 0.0, 0, 0.0, 0.0, 0.1420294853314686, 1.0559258029032637, 80.9210135529183, 0.0, 63.047141203703696, 2, 33, 0.0,[4;0]
RadioElDorado1, 5, 0, 1.0, 0, 0.0, 0.0, 0.009412543310632581, 0.9738951695786229, 50.588034603222674, 0.0, 1596.2542013888888, 1, 0, 0.0006264666361597718,[0]
ReloadingBR, 2, 0, 102.5, 1, 0.0, 0.0, 0.010287658290703789, 137.28571428571428, 0.43909602878976917, 0.0, 1645.3151504629632, 2, 1, 0.062298095274427076,[3;0]
RememberLove_, 3, 0, 4274.333333333333, 1, 0.0, 0.0, 0.006189175419732758, 1.2987096127585473, 17.55957090924834, 0.0, 1770.2272222222225, 2, 2, 2.4145676214195975,[0;1]
RitaSchwarcz, 7, 0, 53.42857142857143, 0, 0.0, 0.0, 0.013319794638146846, 1.6318443405711462, 2.4208635392588533, 0.0, 2128.083020833333, 4, 6, 0.02510643189458342,[2;1;0]
Rizkiratya, 3, 6, 1236.6666666666667, 7, 0.0, 0.0, 0.0008049361517869853, 3.7962996657928443, 39.58952289801729, 0.0, 2477.359965277778, 3, 5, 0.4991873139146347,[0;3]
RubyHillDenver, 1, 0, 54.0, 0, 0.0, 0.0, 0.022759497837758803, 0.7691740412979351, 1.9305744040878905, 0.0, 1757.5080208333331, 1, 1, 0.030725322080974386,[2]
Rustemka, 0, 1, 0.0, 1, 0.0, 0.0, 0.0, 0.5612943372744243, 0.9294980030768848, 0.0, 2493.819236111111, 1, 0, 0.0,[0]
SABO_san_bot, 7, 0, 68.0, 1, 0.0, 0.0, 0.007932124412910316, 0.9889040672491342, 20.724281326080728, 0.0, 1637.5326273148148, 1, 0, 0.04152589015066204,[4]
SETYO_OFFICIAL, 374, 0, 256.97058823529414, 0, 0.0, 0.0, 0.011958089820012802, 0.24059375071614775, 124.10997265042555, 0.0, 1355.1019212962963, 3, 18, 0.18963192671845303,[0;4]
SHIRANEbot, 5, 0, 2.0, 1, 0.0, 0.0, 0.014613860974220239, 0.8160844841592201, 24.111125804264393, 0.0, 1940.8380671296297, 1, 1, 0.0010304826733730892,[4]
STiSG5, 13, 5, 654.2777777777778, 11, 0.0, 0.0, 0.010230106070318556, 1.0754198103178718, 39.51271368805744, 0.0, 2438.5149421296296, 2, 3, 0.2683099317842921,[0;2]
SaxonLynnArts, 11, 0, 940.0, 0, 0.0, 0.0, 0.07649281771364785, 0.8263248138225259, 7.324909183397292, 0.0, 1321.6046064814816, 1, 7, 0.7112566007942189,[0]
ScienceFan4, 15, 0, 19.6, 0, 0.0, 0.0, 0.07222933795088808, 0.6732319575187062, 57.97676559247858, 0.0, 1182.9130671296296, 1, 15, 0.01656926493132748,[4]
Seedvillage, 77, 1, 7114.371794871795, 18, 0.0, 0.0, 0.024479858221172893, 1.3516910454950515, 64.02948179350808, 0.0, 2233.0754513888887, 2, 2, 3.185907484875589,[0;2]
Shakshi_Shah, 31, 1, 52.5625, 4, 0.0, 0.0, 0.31119353436472846, 1.7478703254474817, 217.70247211865558, 0.0, 340.37111111111113, 2, 29, 0.15442703062670157,[0;2]
ShishaLK, 0, 1, 0.0, 1, 0.0, 0.0, 0.0, 1.8501026694045175, 1.0713558714986386, 0.0, 1269.4194675925926, 1, 0, 0.0,[0]
Soobrando, 2, 20, 9253.181818181818, 21, 0.0, 0.0, 0.0037845235005378106, 0.7365047675371398, 33.22454195562346, 0.0, 516.8972685185184, 3, 16, 17.901394303557463,[2;1;0]
SoutokuD, 25, 4, 1659.6206896551723, 19, 0.0, 0.0, 0.03582442048783997, 1.2195889648578009, 60.35575838519864, 0.0, 2245.7731481481483, 2, 4, 0.7389974766701998,[0;1]
SteamDevelopers, 24, 0, 18.0, 0, 0.0, 0.0, 0.3136547364593865, 1.6449458998935043, 744.58993318772, 0.0, 183.5574189814815, 1, 24, 0.09806195848622147,[0]
Stephbutta, 5, 9, 700.3571428571429, 11, 0.0, 0.0, 0.005181343670668559, 1.2332736085560616, 40.85906582392388, 0.0, 2409.1237152777776, 1, 6, 0.29071032691917614,[0]
TEATEA_WORLD, 1, 0, 0.0, 0, 0.0, 0.0, 0.001341263595740172, 0.8076009501187649, 6.097384306234821, 0.0, 745.5656018518517, 1, 0, 0.0,[4]
TPOKheichou_01, 20, 5, 5978.12, 8, 0.0, 0.0, 0.697599278650589, 1.1164131274345344, 123.79971127588027, 0.0, 165.55335648148147, 4, 8, 36.109929312539805,[2;0]
TSIphilanthropy, 1, 0, 0.0, 1, 0.0, 0.0, 0.012368614028984879, 1.348109517601043, 1.136538200218944, 0.0, 2182.9446643518518, 1, 1, 0.0,[0]
Taiwan_Agent, 13, 0, 0.0, 0, 0.0, 0.0, 0.09940203165792473, 0.5489389971763461, 64.48209256136437, 0.0, 778.6776388888889, 1, 13, 0.0,[0]
TanabeYasuokun, 2, 0, 1221.0, 1, 0.0, 0.0, 0.012068117604401619, 1.6663625614156694, 90.53965707668868, 0.0, 1902.6610185185184, 2, 0, 0.6417328090059444,[2;0]
TasteLikeLov, 22, 0, 0.0, 2, 0.0, 0.0, 0.9207586850003515, 0.7104377945682662, 85.87545337819749, 0.0, 718.6968981481482, 2, 22, 0.0,[4;0]
TayMomsen_bot, 5, 0, 12.0, 0, 0.0, 0.0, 0.004566750343151064, 0.8591818614894955, 25.591279404620025, 0.0, 1969.3079050925926, 1, 0, 0.006093511313780963,[4]
TechAdmissions, 0, 1, 2890.0, 1, 0.0, 0.0, 0.0068612510117381465, 12.270588235294118, 1.1276956127149624, 0.0, 2040.4442245370367, 1, 1, 1.416358244565946,[0]
Teddypinderass, 20, 6, 337.38461538461536, 15, 0.0, 0.0, 0.011326555517757202, 1.1519946029169505, 85.49908939116918, 0.0, 2521.18337962963, 1, 7, 0.13381994269460012,[2]
TennisMajesty, 6, 0, 4950.333333333333, 3, 0.0, 0.0, 0.027002426335006394, 1.250103073498121, 37.55644222377045, 0.0, 833.8659837962963, 2, 1, 5.936605437238511,[2]
TeresaMamaT, 32, 0, 9.0, 11, 0.0, 0.0, 0.5744709326289912, 0.3736127921857951, 22.19002607413674, 0.0, 150.0588773148148, 2, 18, 0.05997645831454892,[0]
Thaynara_aalves, 10, 51, 16038.737704918032, 53, 0.0, 0.0, 0.0030127566790699102, 1.363663450644191, 36.01994020907878, 0.0, 1464.0383449074077, 1, 23, 10.95513499404443,[2]
TheAgeOfThanos, 11, 8, 64201.78947368421, 11, 0.0, 0.0, 0.02910918789930116, 2.291349178960684, 29.795935588404642, 0.0, 612.9696412037036, 1, 12, 104.73893837157999,[2]
TheKid_TS2, 18, 11, 2798.4137931034484, 18, 0.0, 0.0, 0.0033195990948668543, 1.2000470929530613, 66.06914535437826, 0.0, 848.2254513888888, 2, 11, 3.2991391481136425,[2;1]
TheReal_LilJoe, 3, 0, 290.0, 1, 0.0, 0.0, 0.007804597379585007, 0.7906036065707033, 19.246418869224783, 0.0, 2563.807337962963, 2, 2, 0.11311302362930882,[0;2]
TheTypoOfGod, 13, 2, 13670.6, 6, 0.0, 0.0, 0.010459075873969976, 4.768700118682381, 35.321344202920564, 0.0, 1751.873854166667, 2, 2, 7.80341573537716,[2;1]
TickerReport, 326, 3, 0.0, 0, 0.0, 0.0, 0.1514416806667584, 88.5838629455651, 593.2220472526477, 0.0, 894.1303587962962, 1, 329, 0.0,[5]
Tonedezzy, 0, 2, 148.5, 2, 0.0, 0.0, 0.0, 1.4666221628838452, 14.320557723409166, 0.0, 1975.4671875000001, 1, 2, 0.07517209141192076,[0]
TrvpForSyd, 6, 8, 13206.42857142857, 10, 0.0, 0.0, 0.0036666007875433624, 1.6789858174670154, 38.630197262551334, 0.0, 1652.7696064814816, 2, 6, 7.990483682443335,[2]
TweetNoticia_, 57, 0, 1.0, 0, 0.0, 0.0, 0.03757489277214765, 359.1345029239768, 237.41491629349363, 0.0, 1703.4210185185184, 1, 57, 0.0005870539280240358,[4]
TwitMJLK, 16, 0, 0.0, 0, 0.0, 0.0, 0.0026416154032683423, 1.239550696257615, 110.78105531575089, 0.0, 758.2636342592592, 1, 16, 0.0,[0]
UncommonGraces, 0, 3, 317.6666666666667, 3, 0.0, 0.0, 0.3833012821498123, 0.7036752347321453, 39.040989775439776, 0.0, 378.2655555555555, 2, 2, 0.8397980254906167,[4;2]
Victoori000, 9, 0, 328.55555555555554, 0, 0.0, 0.0, 0.002246200313881002, 0.5492947214030475, 15.063448126717775, 0.0, 881.7636805555554, 3, 9, 0.37261180382089343,[0]
Worldplplpl, 58, 5, 17953.95238095238, 9, 0.0, 0.0, 0.060262277272394804, 0.814668228204007, 223.55603138596055, 0.0, 780.3953009259259, 6, 7, 23.006228202105163,[0;2]
WritersUSA, 403, 2, 0.0, 125, 0.0, 0.0, 10.251427947761815, 18.55893437296947, 1801.5871249055285, 0.0, 154.79011574074073, 1, 405, 0.0,[5]
YMZKMSYK, 19, 0, 0.0, 6, 0.0, 0.0, 0.013404444926793798, 0.7934974835887647, 63.940393082647056, 0.0, 1951.151527777778, 1, 0, 0.0,[4]
YiFace99, 27, 0, 549.2962962962963, 2, 0.0, 0.0, 0.02137199028789271, 0.9112934021042048, 78.3105348943044, 0.0, 411.45548611111116, 3, 1, 1.3350078315591156,[4;0]
_AV505, 7, 0, 5.0, 0, 0.0, 0.0, 0.0006594886578817429, 48.616854636591476, 1.7374031653057818, 0.0, 1512.9892708333334, 3, 6, 0.003304716098380572,[0;2]
_Ail47, 10, 2, 641.1666666666666, 2, 0.0, 0.0, 0.0, 0.984970464719458, 5.011672139575037, 0.0, 1355.9166666666667, 2, 12, 0.4728658349210251,[2;0]
_BaddBby, 4, 13, 70.76470588235294, 14, 0.0, 0.0, 0.000603253068350085, 1.0191101763785382, 18.797583408644332, 0.0, 1653.7166319444448, 1, 8, 0.042791312922303745,[3]
_BookBH, 64, 94, 57921.943037974685, 101, 0.0, 0.0, 0.008461746463368426, 7.809147172471992, 254.673022626951, 0.0, 1022.6081712962963, 2, 111, 56.641384905570106,[2;1]
_MerengUeSoy, 10, 5, 12419.266666666666, 12, 0.0, 0.0, 0.003557146982055649, 1.8920430965321315, 42.50188594891031, 0.0, 1689.8173495370372, 2, 4, 7.34947281140722,[1;2]
_ThePage, 400, 0, 0.0, 0, 0.0, 0.0, 0.1455458957889858, 1.0183813730328293, 524.7692262603043, 0.0, 231.55800925925925, 3, 400, 0.0,[4;5;0]
__reuzX, 2, 0, 429.0, 0, 0.0, 0.0, 0.015732440955861234, 3.3366373300801673, 50.9714869884112, 0.0, 643.6728472222222, 2, 0, 0.6664876448515027,[4;2]
_clubROSARIO_, 5, 0, 1.0, 0, 0.0, 0.0, 0.007860831337484584, 0.9947219620640636, 7.8965104453634325, 0.0, 762.774525462963, 1, 5, 0.0013110034048306135,[4]
_ignaciio17, 17, 5, 11492.772727272728, 7, 0.0, 0.0, 0.0, 1.6351109181591228, 107.75150716752387, 0.0, 681.1707523148148, 2, 1, 16.872087781539314,[2;1]
_ilovebrandi, 9, 5, 80.14285714285714, 6, 0.0, 0.0, 0.013363284094497507, 1.6815550474186387, 40.70130962628054, 0.0, 2197.967199074074, 1, 4, 0.03646226257453637,[0]
_liddoboss, 6, 9, 977.6666666666666, 11, 0.0, 0.0, 0.007066133646416417, 2.1278170850996934, 48.40186465704806, 0.0, 2558.4690277777777, 2, 8, 0.3821295689148301,[2;0]
_takamachi_n, 14, 0, 113.0, 0, 0.0, 0.0, 0.012959262146489027, 3.1647911168650102, 63.85280569013399, 0.0, 1145.613263888889, 1, 0, 0.09863712612440534,[4]
a28j52t, 20, 1, 70283.09523809524, 12, 0.0, 0.0, 0.07045108297539782, 1.9443257018405864, 140.38545883715875, 0.0, 830.3057175925927, 2, 3, 84.64724949970915,[0]
a_kamesaki, 2, 0, 339.0, 0, 0.0, 0.0, 0.028673435276239785, 0.6590747330960854, 85.82832765744357, 0.0, 2232.274467592593, 1, 0, 0.15186304592982966,[0]
abipluse, 2, 34, 16907.694444444445, 36, 0.0, 0.0, 0.007821586856010095, 0.7363220847317122, 43.6109500699695, 0.0, 2500.181666666667, 1, 33, 6.762586363168721,[2]
aconnectedwoman, 65, 5, 967.5428571428571, 5, 0.0, 0.0, 0.40568641905260117, 0.5048389290723247, 110.1623858162274, 0.0, 657.5087152777778, 3, 70, 1.4715285663310167,[2;0;1]
advallo, 19, 32, 21534.823529411766, 50, 0.0, 0.0, 0.016392809381533497, 0.8479705570788614, 106.7119345131831, 0.0, 174.07752314814817, 2, 14, 123.70823722649487,[1;2]
aerith_bot_, 74, 0, 58.0, 58, 0.0, 0.0, 0.028784301076857175, 1.3081113604579304, 211.5954564478225, 0.0, 2003.2672916666668, 1, 0, 0.028952701539765816,[4]
agnezmo_crew, 9, 0, 1.0, 0, 0.0, 0.0, 0.012555983357011795, 239.22222222222223, 74.45465960433498, 0.0, 933.8249421296297, 1, 9, 0.001070864521694457,[0]
aicha77maroc, 48, 1, 3750.081632653061, 1, 0.0, 0.0, 0.013981641977441154, 1.1826604837405648, 96.77853151138957, 0.0, 488.77685185185186, 7, 48, 7.672379775034252,[0;2]
ainTYPO, 1, 1, 6283.0, 2, 0.0, 0.0, 0.0, 1.3354995752194698, 8.557632774998684, 0.0, 2339.421400462963, 2, 2, 2.685706815692383,[2;0]
akakoseizin, 6, 4, 20421.0, 7, 0.0, 0.0, 0.10053554956576402, 1.1662328450497885, 55.74367239719943, 0.0, 219.77443287037036, 1, 3, 92.91799657171644,[2]
akconservative9, 3, 2, 10134.4, 5, 0.0, 0.0, 0.019331187559008388, 0.9957660503762125, 25.46510903164984, 0.0, 1390.1853125, 1, 1, 7.289963365945142,[2]
akipoo, 26, 22, 100302.47916666667, 25, 0.0, 0.0, 0.02777608707288828, 1.0604837703312568, 71.40953213788339, 0.0, 3271.6729629629626, 5, 22, 30.657856180046977,[0;2;1]
akuyo_dame, 9, 0, 0.0, 0, 0.0, 0.0, 0.0038904969261311017, 1002.4444444444445, 27.416722476587378, 0.0, 766.1216319444444, 1, 5, 0.0,[4]
aladdinkhalil21, 8, 0, 1282.625, 0, 0.0, 0.0, 0.0, 0.513864685227379, 18.681082274145652, 0.0, 232.0796875, 1, 2, 5.526657734748975,[0]
alalnmmohna, 12, 103, 0.0, 103, 0.0, 0.0, 0.015591462907588637, 1.0261877367149175, 79.53117958573115, 0.0, 105.3226736111111, 2, 102, 0.0,[0]
alamri553, 22, 9, 859.6129032258065, 19, 0.0, 0.0, 0.0, 3.5082158277590265, 43.868340806350325, 0.0, 202.11503472222225, 2, 16, 4.253087378715886,[2;0]
albur1948, 3, 35, 930.8157894736842, 37, 0.0, 0.0, 0.018932899783307172, 5.106349231181583, 72.00165717467641, 0.0, 920.9545717592592, 3, 24, 1.0107076049316823,[2;1]
algazwany1, 17, 0, 491.47058823529414, 0, 0.0, 0.0, 0.0006630276785120127, 0.508448449189385, 19.015371619794877, 0.0, 1493.991712962963, 3, 17, 0.32896473519293074,[0]
ali_abuibrahim, 8, 0, 1131.75, 0, 0.0, 0.0, 0.0, 0.7288702322974319, 28.00779054858204, 0.0, 778.5956249999999, 2, 8, 1.453578678919497,[0]
allgringo, 0, 81, 1249.2222222222222, 81, 0.0, 0.0, 0.10412142309014237, 2.318063618209816, 51.13467398295446, 0.0, 2502.2992824074076, 2, 77, 0.49922974082475563,[1;2]
allofletters, 340, 1, 4.0, 0, 0.0, 0.0, 0.061483989455691945, 116.12153796024772, 1064.0769480577812, 0.0, 718.4447569444445, 1, 341, 0.005567581865322611,[5]
alltheamourhs, 147, 3, 8083.133333333333, 150, 0.0, 0.0, 0.02397972135432659, 5.409737452573249, 35.024190292375835, 0.0, 1190.9712268518517, 2, 3, 6.787009753963449,[2;1]
alnaif1199, 1, 41, 13409.357142857143, 42, 0.0, 0.0, 0.001347776240496156, 12.559999700969653, 51.476303562971616, 0.0, 1471.1755671296298, 1, 22, 9.11472256776244,[2]
alwah3011, 12, 0, 356.75, 0, 0.0, 0.0, 0.0, 2.048896870190131, 9.925778684910034, 0.0, 678.7372106481481, 2, 12, 0.5256084304842045,[0]
alznati, 7, 0, 1.0, 0, 0.0, 0.0, 0.0005609228466750453, 0.5091861061524765, 5.158566638896147, 0.0, 1789.4126851851852, 2, 7, 0.0005588425790647117,[0]
am2001015, 2, 3, 1566.6, 5, 0.0, 0.0, 0.15068542768873897, 0.9067315887572922, 12.825297774319193, 0.0, 144.2431597222222, 1, 4, 10.860826974512321,[2]
amagamere, 40, 0, 0.0, 0, 0.0, 0.0, 0.06044218345224146, 1.7267171063243343, 184.88993589228966, 0.0, 911.9859606481482, 1, 40, 0.0,[1]
amalboom, 14, 28, 4749.690476190476, 36, 0.0, 0.0, 0.00486375250505048, 0.6399926592318023, 89.70638911764107, 0.0, 309.99766203703706, 1, 10, 15.321697734684868,[2]
amulet_ot13, 11, 4, 9557.466666666667, 8, 0.0, 0.0, 0.013694605872393743, 0.9148815823495373, 24.837605231739676, 0.0, 2181.28087962963, 2, 3, 4.381584579923277,[2;1]
ananda_moura, 1, 7, 4365.5, 7, 0.0, 0.0, 0.00042866157412857226, 1.5308703168733986, 15.143518878883572, 0.0, 2336.648958333333, 1, 1, 1.8682737877382274,[2]
angomeigen, 2, 0, 0.0, 0, 0.0, 0.0, 0.049158026085396295, 347.6666666666667, 7.706082728592298, 0.0, 1001.8525115740741, 1, 2, 0.0,[0]
anknown_zero, 22, 0, 209.0, 0, 0.0, 0.0, 0.003255693870257846, 0.844258415815181, 88.30295459263432, 0.0, 1673.8929398148148, 1, 0, 0.12485864240703588,[4]
annaeuscaesar, 17, 10, 21606.25925925926, 14, 0.0, 0.0, 0.024931569062716787, 1.4035008208598148, 99.02172235885357, 0.0, 2219.5814930555557, 3, 11, 9.73438430932099,[0;1;2]
aoi_suzume__, 15, 2, 8890.70588235294, 5, 0.0, 0.0, 0.021169338880336317, 1.5010301504731849, 140.9279258013918, 0.0, 1029.228738425926, 1, 3, 8.638221563799453,[2]
aoxche_, 0, 73, 8531.671232876712, 73, 0.0, 0.0, 0.004590122040445855, 1.2353966513108567, 92.68085550294724, 0.0, 1960.8143634259259, 3, 54, 4.351085646868791,[2;1]
arcamovil, 1, 0, 1.0, 0, 0.0, 0.0, 0.0, 0.457, 1.6725408494428295, 0.0, 1874.9915740740742, 1, 0, 0.0005333357300519227,[0]
argentsofre, 0, 14, 18784.571428571428, 14, 0.0, 0.0, 0.00851337098523947, 1.1696465434974925, 40.781449303077025, 0.0, 821.9821527777777, 2, 9, 22.852772855336948,[2;1]
asagiriasagi, 11, 0, 63151.09090909091, 1, 0.0, 0.0, 0.030381390922894092, 0.7744931119233982, 94.74577572920249, 0.0, 2218.8904050925926, 2, 0, 28.460662484344585,[4;2]
asrol_rizal, 0, 45, 66415.06666666667, 45, 0.0, 0.0, 0.04183880692822011, 0.32782952522101916, 36.80700763390101, 0.0, 1800.5428124999999, 1, 43, 36.886135783936915,[2]
auob_max, 12, 1, 3669.4615384615386, 6, 0.0, 0.0, 0.005515683437295755, 4.454434380708824, 26.61305063693537, 0.0, 1097.030462962963, 2, 5, 3.344903958774957,[0;2]
ayanasivan, 6, 1, 2107.5714285714284, 1, 0.0, 0.0, 0.03787428622155289, 0.7163054613522474, 12.597511433149768, 0.0, 485.9569097222222, 1, 1, 4.336951253098011,[1]
ayeedanni, 9, 21, 14663.666666666666, 22, 0.0, 0.0, 0.005588895520080448, 1.3718061771491865, 77.89759359895838, 0.0, 526.0106597222222, 1, 6, 27.877128335023315,[2]
ayo_kx, 0, 2, 424.0, 2, 0.0, 0.0, 0.0012069084006354454, 1.0583096970444363, 1.7434289703184684, 0.0, 1260.1061805555555, 1, 1, 0.336479581278672,[2]
